,id,Brand,Model_Number,Price,Photo,Engine_Type,Body_Type,Fuel_Type,Gearbox_Type,Power_hp,Displacement_l,Torque_lbft,Cylinders,Drivetrain,MPG_City,MPG_Highway
187,187,Hyundai,Tucson 2023,26950.0,https://www.ccarprice.com/products/Hyundai_Tucson_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,24.0,24.0
188,188,Hyundai,Sonata Hybrid 2023,27950.0,https://www.ccarprice.com/products/Hyundai_Sonata_Hybrid_2023.jpg,2.0-liter Inline-4 Hybrid,Sedan,Hybrid,Automatic,150.0,2.0,139.0,4.0,front,50.0,54.0
189,189,Hyundai,Santa Fe Hybrid 2023,40450.0,https://www.ccarprice.com/products/Hyundai_Santa_Fe_Hybrid_2023_1.jpg,1.6L Turbo Inline-4 Hybrid,SUV,Hybrid,Automatic,225.0,1.6,195.0,4.0,all,36.0,31.0
190,190,Hyundai,Santa Fe 2023,28200.0,https://www.ccarprice.com/products/Hyundai_Santa_Fe_2023.jpg,2.5 L Inline Gas,SUV,Petrol,Automatic,191.0,2.5,181.0,4.0,front,25.0,28.0
191,191,Hyundai,Santa Cruz 2023,35810.0,https://www.ccarprice.com/products/Hyundai_Santa_Cruz_2023_Price.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,191.0,2.5,181.0,4.0,front,21.0,26.0
192,192,Hyundai,Palisade SE 2023,34950.0,https://www.ccarprice.com/products/Hyundai_Palisade_2023.jpg,3.8-liter V6 Gas,SUV,Petrol,Automatic,291.0,3.8,262.0,6.0,all,19.0,24.0
195,195,Hyundai,Kona 2023,21990.0,https://www.ccarprice.com/products/Hyundai_Kona_2023.jpg,2.0L Inline-4 Gas,SUV,Petrol,Automatic,147.0,2.0,132.0,4.0,front,30.0,35.0
196,196,Hyundai,Elantra Hybrid 2023,24400.0,https://www.ccarprice.com/products/Hyundai_Elantra_Hybrid_2023.jpg,1.6L Inline-4 Hybrid,Sedan,Hybrid,Automatic,139.0,1.6,195.0,4.0,front,53.0,56.0
214,214,Hyundai,Elantra N DCT 2022,33650.0,https://www.ccarprice.com/products/Hyundai_Elantra_N_DCT_2022_1.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,276.0,2.0,289.0,4.0,front,20.0,30.0
242,242,Toyota,GR86 10th Anniversary Special Edition 2023,30500.0,https://www.ccarprice.com/products/Toyota_GR86_10th_Anniversary_Special_Edition_2023.jpg,2.4L 4-Cylinder,Coupe,Unknown,Manual,228.0,2.4,184.0,6.0,rear,20.0,27.0
243,243,Toyota,Tundra TRD Lift Kit 2022,37000.0,https://www.ccarprice.com/products/Toyota_Tundra_TRD_Lift_Kit_2022.jpg,3.5L Twin-Turbo V6 Gas,Truck,Petrol,CVT,389.0,3.5,479.0,4.0,all,17.0,22.0
245,245,Toyota,Sequoia SR5 2023,58300.0,https://www.ccarprice.com/products/Toyota_Sequoia_SR5_2023.jpg,3.5L Twin-Turbo V6 Hybrid,SUV,Petrol,Automatic,437.0,3.5,401.0,8.0,rear,21.0,24.0
247,247,Toyota,Sequoia Platinum 2023,70900.0,https://www.ccarprice.com/products/Toyota_Sequoia_Platinum_2023.jpg,5.7L V8 Gas,SUV,Petrol,Automatic,381.0,5.7,401.0,8.0,rear,21.0,24.0
250,250,Toyota,4Runner SR5 Premium 2023,41860.0,https://www.ccarprice.com/products/Toyota_4Runner_SR5_Premium_2023.jpg,4.0-liter V6 Gas,SUV,Petrol,Automatic,270.0,4.0,278.0,6.0,rear,16.0,19.0
253,253,Toyota,Tacoma Trail Edition 2023,40470.0,https://www.ccarprice.com/products/Toyota_Tacoma_Trail_Edition_2023.jpg,3.5L V6 Gas,Truck,Petrol,Automatic,278.0,3.5,265.0,6.0,all,18.0,22.0
255,255,Toyota,Tundra Hybrid Platinum Hybrid 2023,65105.0,https://www.ccarprice.com/products/Toyota_Tundra_Hybrid_Platinum_Hybrid_2023.jpg,3.5L Twin-Turbo V6 Hybrid,Truck,Hybrid,Automatic,437.0,3.5,583.0,6.0,rear,20.0,24.0
256,256,Toyota,Land Cruiser LC300 GXL 2022,89990.0,https://www.ccarprice.com/products/Toyota_Land_Cruiser_Lc300_Gxl_2022.jpg,3.3L Twin Turbo V6 diesel,SUV,Petrol,Automatic,304.0,3.3,518.0,6.0,all,13.0,17.0
258,258,Toyota,Sequoia TRD Pro 2022,50500.0,https://www.ccarprice.com/products/Toyota_Sequoia_2022.jpg,3.5L Twin-Turbo V6 Hybrid,SUV,Petrol,Automatic,437.0,3.5,583.0,6.0,all,13.0,17.0
259,259,Toyota,GR86 Premium 2023,30500.0,https://www.ccarprice.com/products/Toyota_GR86_Premium_2023.jpg,2.4L Flat 4 Gas,Coupe,Petrol,Manual,228.0,2.4,184.0,4.0,rear,20.0,27.0
260,260,Toyota,Camry Hybrid SE Nightshade 2022,26370.0,https://www.ccarprice.com/products/Toyota_Camry_Hybrid_SE_Nightshade_2022.jpg,2.5L Inline-4 Hybrid,Sedan,Hybrid,CVT,208.0,2.5,163.0,4.0,front,44.0,47.0
264,264,Toyota,Corolla Hatchback SE 2022,22150.0,https://www.ccarprice.com/products/Toyota_Corolla_Hatchback_SE_2022.jpg,2.0L Inline-4 Gas,Hatchback,Unknown,Manual,169.0,2.0,151.0,4.0,front,28.0,36.0
266,266,Toyota,Venza 2022,36450.0,https://www.ccarprice.com/products/Toyota_Venza_2022.jpg,2.5-liter Inline-4 Hybrid,SUV,Hybrid,CVT,176.0,2.5,163.0,4.0,all,40.0,37.0
267,267,Toyota,Tacoma 2022,26500.0,https://www.ccarprice.com/products/Toyota_Tacoma_2022.jpg,2.7L Inline 4 Hybrid,Truck,Petrol,Automatic,159.0,2.7,180.0,6.0,rear,20.0,23.0
268,268,Toyota,RAV4 2022,26250.0,https://www.ccarprice.com/products/Toyota_RAV4_2022.jpg,2.5L Inline-4 Gas,SUV,Petrol,CVT,203.0,2.5,184.0,4.0,all,27.0,35.0
269,269,Toyota,Corolla Hatchback SE Nightshade Edition 2023,22810.0,https://www.ccarprice.com/products/Toyota_Corolla_Hatchback_SE_Nightshade_Edition_2023.jpg,2.0L Inline-4 Gas,Hatchback,Unknown,CVT,169.0,2.0,151.0,4.0,front,30.0,38.0
270,270,Toyota,Corolla Hatchback SE 2023,22965.0,https://www.ccarprice.com/products/Toyota_Corolla_Hatchback_SE_2023.jpg,2.0L Inline-4 Gas,Hatchback,Unknown,Manual,169.0,2.0,151.0,4.0,front,28.0,36.0
271,271,Toyota,Tacoma 2023,46685.0,https://www.ccarprice.com/products/Toyota_Tacoma_2023.jpg,2.7L Inline 4 Hybrid,Truck,Petrol,Automatic,159.0,2.7,180.0,6.0,rear,20.0,23.0
273,273,Toyota,Corolla Hatchback XSE 2023,26430.0,https://www.ccarprice.com/products/Toyota_Corolla_Hatchback_XSE_2023.jpg,2.0L Inline-4 Gas,Hatchback,Unknown,Manual,169.0,2.0,151.0,4.0,front,28.0,36.0
274,274,Toyota,Highlander 2023,36420.0,https://www.ccarprice.com/products/Toyota_Highlander_2023_1.jpg,3.5L V6,SUV,Petrol,Automatic,295.0,3.5,263.0,6.0,front,21.0,29.0
275,275,Toyota,Corolla Sedan 2023,26700.0,https://www.ccarprice.com/products/Toyota_Corolla_Sedan_2023.jpg,1.8-liter Inline-4 Gas,Sedan,Petrol,CVT,139.0,1.8,126.0,4.0,front,30.0,38.0
276,276,Toyota,Corolla Hybrid 2023,25200.0,https://www.ccarprice.com/products/Toyota_Corolla_Hybrid_2023.jpg,1.8L Inline-4 Hybrid,Sedan,Hybrid,CVT,121.0,1.8,105.0,4.0,front,53.0,52.0
277,277,Toyota,Camry 2023,25940.0,https://www.ccarprice.com/products/Toyota_Camry_2023.jpg,2.5L Inline-4 Gas,Sedan,Petrol,Automatic,203.0,2.5,184.0,4.0,front,28.0,39.0
278,278,Toyota,Fortuner Legender At 2022,57500.0,https://www.ccarprice.com/products/Toyota_Fortuner_Legender_At_2022.jpg,2.8L Turbo-Diesel 4-Cylinder,SUV,Diesel,Automatic,201.0,2.8,370.0,4.0,rear,9.0,12.0
279,279,Toyota,Tundra 2023,38000.0,https://www.ccarprice.com/products/Toyota_Tundra_2023.jpg,3.5L Twin-Turbo V6 Gas,Truck,Petrol,CVT,389.0,3.5,479.0,4.0,all,17.0,22.0
284,284,Toyota,GR Supra 2.0 2023,43540.0,https://www.ccarprice.com/products/Toyota_GR_Supra_2023.jpg,2.0L Turbo Inline-4 Gas,Coupe,Petrol,Automatic,255.0,2.0,295.0,4.0,rear,25.0,32.0
290,290,Toyota,Fortuner 4x2 MT Petrol 2022,47510.0,https://www.ccarprice.com/products/Toyota_Fortuner_4x2_MT_Petrol_2022.jpg,2.7L 4 cylinder Petrol,SUV,Petrol,Manual,166.0,2.7,181.0,4.0,rear,13.0,17.0
291,291,Toyota,Fortuner 4x2 AT Petrol 2022,44600.0,https://www.ccarprice.com/products/Toyota_Fortuner_4x2_AT_Petrol_2022.jpg,2.7L 4 cylinder Petrol,SUV,Petrol,Manual,166.0,2.7,181.0,4.0,rear,13.0,17.0
295,295,Toyota,Glanza 2022,10500.0,https://www.ccarprice.com/products/Toyota_Glanza_2022.jpg,1.2 L Petrol Engine,Hatchback,Petrol,Automatic,88.0,1.2,84.0,4.0,rear,22.0,26.0
296,296,Toyota,Glanza G AMT 2022,12100.0,https://www.ccarprice.com/products/Toyota_Glanza_V_AMT_2022.jpg,1.2 L Petrol Engine,Hatchback,Petrol,Automatic,88.0,1.2,84.0,4.0,rear,22.0,26.0
297,297,Toyota,Glanza G AMT,11450.0,https://www.ccarprice.com/products/Toyota_Glanza_S_AMT_2023_1.jpg,1.2 L Petrol Engine,Hatchback,Petrol,Automatic,88.0,1.2,84.0,4.0,rear,22.0,26.0
298,298,Toyota,Glanza S AMT 2022,10200.0,https://www.ccarprice.com/products/Toyota_Glanza_S_AMT_2022.jpg,1.2 L Petrol Engine,Hatchback,Petrol,Automatic,88.0,1.2,84.0,4.0,rear,22.0,26.0
299,299,Toyota,Glanza G 2022,10810.0,https://www.ccarprice.com/products/Toyota_Glanza_G_2022.jpg,1.2 L Petrol Engine,Hatchback,Petrol,Manual,88.0,1.2,84.0,4.0,rear,22.0,26.0
301,301,KIA,Rio5 S 2023,17490.0,https://www.ccarprice.com/products/Kia_Rio5_S_2023.jpg,1.6-liter Inline-4 Gas,Hatchback,Petrol,CVT,120.0,1.6,112.0,4.0,front,32.0,41.0
306,306,KIA,Carnival LX Seat Package 2023,34900.0,https://www.ccarprice.com/products/Kia_Carnival_LX_Seat_Package_2023.jpg,3.5L V6,Van,Petrol,Automatic,290.0,3.5,262.0,6.0,front,19.0,26.0
310,310,KIA,Telluride 2023,37020.0,https://www.ccarprice.com/products/Kia_Telluride_2023_1.jpg,3.8L V6 Gas,SUV,Petrol,Automatic,291.0,3.8,262.0,6.0,front,20.0,26.0
311,311,KIA,Seltos 2024,22840.0,https://www.ccarprice.com/products/KIA_Seltos_2024_1.jpg,2.0L Inline-4 Gas,SUV,Petrol,Automatic,146.0,2.0,132.0,4.0,front,29.0,34.0
312,312,KIA,Seltos S 2024,22840.0,https://www.ccarprice.com/products/KIA_Seltos_S_2024.jpg,2.0L Inline-4 Gas,SUV,Petrol,Automatic,146.0,2.0,132.0,4.0,front,29.0,34.0
313,313,KIA,Rio 2023,17500.0,https://www.ccarprice.com/products/Kia_Rio_2023.jpg,1.6-liter Inline-4 Gas,Sedan,Petrol,CVT,120.0,1.6,112.0,4.0,front,33.0,41.0
314,314,KIA,K5 2023,25090.0,https://www.ccarprice.com/products/KIA_K5_2023.jpg,1.6-liter Turbo Inline-4 Gas,Sedan,Petrol,Automatic,180.0,1.6,195.0,4.0,front,27.0,37.0
316,316,KIA,Carnival LX FWD With Seat Package 2023,34900.0,https://www.ccarprice.com/products/Kia_Carnival_LX_FWD_With_Seat_Package_2023.jpg,3.5L V6 Gas,Van,Petrol,Automatic,290.0,3.5,262.0,6.0,front,19.0,26.0
330,330,KIA,Sportage SX-Prestige Hybrid 2023,36190.0,https://www.ccarprice.com/products/Kia_Sportage_SX-Prestige_Hybrid_2023.jpg,1.6L Turbo Inline-4 Hybrid,SUV,Petrol,Automatic,177.0,1.6,195.0,4.0,all,38.0,38.0
331,331,KIA,Sportage X-Line 2023,30790.0,https://www.ccarprice.com/products/Kia_Sportage__X-Line_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,23.0,28.0
332,332,KIA,Sportage EX Hybrid 2023,30990.0,https://www.ccarprice.com/products/Kia_Sportage_EX_Hybrid_2023.jpg,1.6L Turbo Inline-4 Hybrid,SUV,Petrol,Automatic,177.0,1.6,195.0,4.0,all,38.0,38.0
335,335,KIA,Sportage LX Hybrid AWD 2023,29090.0,https://www.ccarprice.com/products/Kia_Sportage_LX_Hybrid_AWD_2023.jpg,1.6L Turbo Inline-4 Hybrid,SUV,Hybrid,Automatic,177.0,1.6,195.0,4.0,all,38.0,38.0
336,336,KIA,Sportage LX Hybrid 2023,27290.0,https://www.ccarprice.com/products/Kia_Sportage_LX_Hybrid_2023.jpg,1.6L Turbo Inline-4 Hybrid,SUV,Hybrid,Automatic,177.0,1.6,195.0,4.0,front,42.0,44.0
338,338,KIA,Sorento Hybrid EX AWD 2022,38390.0,https://www.ccarprice.com/products/Kia_Sorento_Hybrid_EX_AWD_2022.jpg,1.6L Turbo Inline-4 Hybrid,SUV,Hybrid,Automatic,177.0,1.6,195.0,4.0,all,36.0,33.0
340,340,KIA,Carnival SX 2023,41300.0,https://www.ccarprice.com/products/Kia_Carnival_SX_2023.jpg,3.5L V6 Gas,Van,Petrol,Automatic,290.0,3.5,262.0,6.0,front,19.0,26.0
342,342,KIA,Sportage EX 2023,27990.0,https://www.ccarprice.com/products/Kia_Sportage_EX_2023.jpg,2.4L Inline-4 Gas,SUV,Petrol,Automatic,181.0,2.4,175.0,4.0,front,25.0,32.0
343,343,KIA,Sportage LX AWD 2023,27790.0,https://www.ccarprice.com/products/Kia_Sportage_LX_AWD_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,23.0,28.0
344,344,KIA,Sportage SX AWD 2023,33290.0,https://www.ccarprice.com/products/Kia_Sportage_SX_AWD_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,23.0,28.0
345,345,KIA,Sportage SX 2023,31490.0,https://www.ccarprice.com/products/Kia_Sportage_SX_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,front,25.0,32.0
346,346,KIA,Sportage SX-Prestige AWD 2023,35290.0,https://www.ccarprice.com/products/Kia_Sportage_SX_Prestige_AWD_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,23.0,28.0
347,347,KIA,Sportage SX-Prestige 2023,33490.0,https://www.ccarprice.com/products/Kia_Sportage_SX-Prestige_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,front,25.0,32.0
348,348,KIA,Sportage X-Pro Prestige 2023,36790.0,https://www.ccarprice.com/products/Kia_Sportage_X-Pro_Prestige_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,23.0,28.0
353,353,KIA,Telluride X-Pro 2023,41600.0,https://www.ccarprice.com/products/Kia_Telluride_X_Pro_2023_1.jpg,3.8L V6 Gas,SUV,Petrol,Automatic,291.0,3.8,262.0,6.0,all,20.0,26.0
356,356,KIA,Sportage EX AWD 2023,29790.0,https://www.ccarprice.com/products/Kia_Sportage_EX_AWD_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,23.0,28.0
357,357,KIA,Sportage EX AWD 2022,34490.0,https://www.ccarprice.com/products/Kia_Sportage_X-Pro_2023.jpg,2.5L Inline-4 Gas,SUV,Petrol,Automatic,187.0,2.5,178.0,4.0,all,23.0,28.0
358,358,KIA,Forte GT-Line 2023,21690.0,https://www.ccarprice.com/products/Kia_Forte_GT_Line_2023.jpg,2.0L Inline-4 Gas,Sedan,Petrol,CVT,147.0,2.0,132.0,4.0,front,29.0,39.0
360,360,Nissan,Z GT4 2023,229000.0,https://www.ccarprice.com/products/Nissan_Z_GT4_2023.jpg,VR30DDTT  Twin-turbo 3.0-liter V-6,Coupe,Petrol,Automatic,442.0,3.0,444.0,6.0,all,16.0,22.0
362,362,Nissan,GT-R 2023,113540.0,https://www.ccarprice.com/products/Nissan_GT-R_2023.jpg,3.8-Liter V-6,Coupe,Petrol,Automatic,565.0,3.8,467.0,6.0,front,17.0,22.0
364,364,Nissan,350Z 2023,37890.0,https://www.ccarprice.com/products/Nissan_350Z_2023.jpg,3.0L Twin-Turbo V6 Gas,Coupe,Petrol,Manual,400.0,3.0,350.0,6.0,front,18.0,24.0
365,365,Nissan,350Z 2022,34990.0,https://www.ccarprice.com/products/Nissan_350Z_2022.jpg,3.0L Twin-Turbo V6 Gas,Coupe,Petrol,Manual,400.0,3.0,350.0,6.0,front,18.0,24.0
368,368,Nissan,Z GT4 Nismo 2023,210900.0,https://www.ccarprice.com/products/Nissan_Z_GT4_Nismo_2023_1.jpg,3.8L Twin Inline V6 Gas,Coupe,Petrol,Automatic,600.0,3.8,481.0,6.0,all,16.0,22.0
370,370,Nissan,Sentra 2022,19750.0,https://www.ccarprice.com/products/Nissan_Sentra_2022.jpg,2.0L Inline-4 Gas,Sedan,Petrol,CVT,149.0,2.0,146.0,4.0,front,29.0,39.0
371,371,Nissan,Titan XD 2022,43400.0,https://www.ccarprice.com/products/Nissan_itan_XD_2022.jpg,5.6L V8 Gas,SUV,Petrol,Automatic,400.0,5.6,413.0,8.0,all,28.0,33.0
372,372,Nissan,Rogue Sport 2022,27150.0,https://www.ccarprice.com/products/Nissan_Rogue_Sport_SUV_2022.jpg,1.3L Turbo Inline-4 Gas,SUV,Petrol,CVT,158.0,1.3,147.0,4.0,front,25.0,32.0
373,373,Nissan,Rogue 2022,28510.0,https://www.ccarprice.com/products/Nissan_Rogue_2022.jpg,1.3L Turbo Inline-4 Gas,SUV,Petrol,CVT,158.0,1.3,147.0,4.0,front,25.0,32.0
380,380,Nissan,Altima 2.0 SR 2022,31250.0,https://www.ccarprice.com/products/Nissan_Altima_2_0_SR_2022.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,CVT,248.0,2.0,273.0,4.0,front,25.0,34.0
389,389,Nissan,Murano 2023,34000.0,https://www.ccarprice.com/products/Nissan_Murano_2023.jpg,3.5L V6 Gas,SUV,Petrol,CVT,260.0,3.5,240.0,6.0,all,20.0,28.0
391,391,Nissan,Altima 2.5 SV AWD 2022,27300.0,https://www.ccarprice.com/products/Nissan_Altima_2.5_SV_AWD_2022.jpg,2.5-liter Inline-4 Gas,Sedan,Petrol,CVT,188.0,2.5,180.0,4.0,all,26.0,36.0
392,392,Nissan,Altima 2.5 SV 2022,25900.0,https://www.ccarprice.com/products/Nissan_Altima_2.5_SV_2022.jpg,2.5-liter Inline-4 Gas,Sedan,Petrol,CVT,188.0,2.5,180.0,4.0,front,27.0,37.0
394,394,Nissan,Kicks SV 2023,22150.0,https://www.ccarprice.com/products/Nissan_Kicks_SV_2023_1.jpg,1.6-liter Inline-4 Gas,SUV,Petrol,CVT,122.0,1.6,114.0,4.0,front,31.0,36.0
395,395,Nissan,Maxima 2023,39000.0,https://www.ccarprice.com/products/Nissan_Maxima_2023.jpg,3.5-liter V6 Gas,Sedan,Petrol,CVT,300.0,3.5,261.0,6.0,front,20.0,30.0
403,403,Nissan,Titan 2023,39700.0,https://www.ccarprice.com/products/Nissan_Titan_2023.jpg,5.6L V8 Gas,SUV,Petrol,CVT,400.0,5.6,413.0,4.0,rear,16.0,21.0
408,408,Nissan,Altima 2023,26000.0,https://www.ccarprice.com/products/Nissan_Altima_2023_1.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,CVT,248.0,2.0,273.0,4.0,front,25.0,34.0
409,409,Nissan,Altima 2.0 SR 2023,26000.0,https://www.ccarprice.com/products/Nissan_Altima_2.0_SR_2023.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,CVT,248.0,2.0,273.0,4.0,front,25.0,34.0
416,416,Nissan,Altima SR 2.0 2023,26000.0,https://www.ccarprice.com/products/Nissan_Altima_2.0_SR_2023_1.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,CVT,248.0,2.0,273.0,4.0,front,25.0,34.0
417,417,Nissan,Altima 2.5 S 2022,24750.0,https://www.ccarprice.com/products/Nissan_Altima_2.5_S_2022.jpg,2.5L Inline-4 Gas,Sedan,Petrol,CVT,188.0,2.5,180.0,4.0,front,28.0,39.0
418,418,Nissan,Titan XD Platinum Reserve 2023,65840.0,https://www.ccarprice.com/products/Nissan_Titan_XD_Platinum_Reserve_2023_3.jpg,5.6L V8 Gas,SUV,Petrol,Automatic,400.0,5.6,413.0,8.0,all,14.0,19.0
420,420,Audi,A6 Premium Plus 45 TFSI quattro 2023,55900.0,https://www.ccarprice.com/products/Audi_A6_Premium_Plus_45_TFSI_quattro_2023.jpg,2.0L Turbo Inline-4 Gas,Sedan,Unknown,Automatic,261.0,2.0,273.0,4.0,all,24.0,31.0
424,424,Audi,R8 Coupe V10 GT RWD 2023,230150.0,https://www.ccarprice.com/products/Audi_R8_Coupe_V10_GT_RWD_2023_1.jpg,5.2-liter V10,Coupe,Petrol,Automatic,612.0,5.2,417.0,10.0,rear,14.0,23.0
436,436,Audi,A7 Sportback Prestige 55 TFSI Quattro 2023,69200.0,https://www.ccarprice.com/products/Audi_A7_Sportback_Prestige_55_TFSI_Quattro_2023.jpg,3.0L Turbo V6 Gas,Hatchback,Petrol,Automatic,335.0,3.0,369.0,6.0,all,21.0,30.0
445,445,Audi,A3 Premium Plus 40TFSI AWD 2023,40500.0,https://www.ccarprice.com/products/Audi_A3_Premium_Plus_40TFSI_AWD_2023.jpg,2.0 L,Sedan,Unknown,Automatic,201.0,2.0,221.0,4.0,all,27.0,35.0
456,456,Audi,A5 Coupe S line Premium Plus 45 TFSI Quattro 2022,49400.0,https://www.ccarprice.com/products/Audi_A5_Coupe_S_line_Premium_Plus_45_TFSI_Quattro_2022.jpg,2.0L Turbo Inline-4 Gas,Coupe,Petrol,Automatic,261.0,2.0,273.0,4.0,all,24.0,33.0
457,457,Audi,S5 Convertible 2022,63500.0,https://www.ccarprice.com/products/Audi_S5_Convertible_2022.jpg,3.0L Turbo V6 Gas,Convertible,Petrol,Automatic,349.0,3.0,369.0,6.0,all,21.0,28.0
459,459,Audi,S6 2022,74800.0,https://www.ccarprice.com/products/Audi_S6_2022.jpg,2.9L Twin-Turbo V6 Hybrid,SUV,Petrol,Automatic,444.0,2.9,443.0,6.0,all,18.0,28.0
464,464,Audi,A3 Prestige 40TFSI AWD 2022,43200.0,https://www.ccarprice.com/products/Audi_A3_Prestige_40TFSI_AWD_2022.jpg,2.0 L,Sedan,Hybrid,Automatic,201.0,2.0,221.0,4.0,all,28.0,36.0
473,473,Audi,Q8 2023,71800.0,https://www.ccarprice.com/products/Audi_Q8_2023.jpg,3.0-liter Turbo V6 Gas,SUV,Petrol,Automatic,335.0,3.0,369.0,6.0,all,18.0,23.0
474,474,Audi,SQ7 2023,86500.0,https://www.ccarprice.com/products/Audi_SQ7_2023.jpg,4.0-liter Twin-Turbo V8 Gas,SUV,Petrol,Automatic,500.0,4.0,568.0,8.0,all,15.0,21.0
475,475,Audi,SQ5 Sportback 2023,50300.0,https://www.ccarprice.com/products/Audi_SQ5_Sportback_2023.jpg,3.0L Turbo V6 Gas,SUV,Petrol,Automatic,349.0,3.0,369.0,6.0,all,19.0,24.0
476,476,Audi,SQ5 2023,54920.0,https://www.ccarprice.com/products/Audi_SQ5_2023.jpg,3.0L Turbo V6 Gas,SUV,Petrol,Automatic,349.0,3.0,369.0,6.0,all,19.0,24.0
478,478,Audi,Q3 2023,36400.0,https://www.ccarprice.com/products/Audi_Q3_2023.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,184.0,2.0,221.0,4.0,all,22.0,30.0
479,479,Audi,A3 Prestige 40TFSI FWD 2023,41200.0,https://www.ccarprice.com/products/Audi_A3_Prestige_40TFSI_FWD_2023.jpg,2.0 L,Sedan,Hybrid,Automatic,201.0,2.0,221.0,4.0,front,29.0,38.0
482,482,Chevrolet,Trax LT AWD 2023,25150.0,https://www.ccarprice.com/products/Chevrolet_Trax_LT_AWD_2023.jpg,1.4-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,155.0,1.4,177.0,4.0,all,23.0,30.0
483,483,Chevrolet,Silverado HD 2023,46200.0,https://www.ccarprice.com/products/Chevrolet_Silverado_HD_2023.jpg,"6.6L V8 Gas 6.6L Turbo V8 Diesel (+$9,890)",Truck,Petrol,Automatic,401.0,6.6,464.0,8.0,rear,15.0,20.0
484,484,Chevrolet,Corvette Stingray 1LT Convertible 2023,72000.0,https://www.ccarprice.com/products/Chevrolet_Corvette_Stingray_1LT_Convertible_2023.jpg,6.2-liter V8 Gas,Convertible,Petrol,Automatic,490.0,6.2,465.0,8.0,rear,16.0,24.0
486,486,Chevrolet,Suburban High Country AWD 2022,86990.0,https://www.ccarprice.com/products/Chevrolet_Suburban_High_Country_AWD_2022.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,29.0
488,488,Chevrolet,Suburban LS 4WD 2022,59640.0,https://www.ccarprice.com/products/Chevrolet_Suburban_LS_4WD_2022_1.jpg,5.3L V8 Gas  3.0L Turbo Diesel (+$995),SUV,Petrol,Automatic,355.0,5.3,383.0,10.0,all,15.0,19.0
489,489,Chevrolet,Silverado 1500 ZR2 Bison 2022,70090.0,https://www.ccarprice.com/products/Chevrolet_Silverado_1500_ZR2_Bison_2022.jpg,3.0L Turbo Inline-6 Diesel,Truck,Petrol,Automatic,305.0,3.0,495.0,6.0,all,14.0,17.0
492,492,Chevrolet,Suburban LS 4WD 2023,58200.0,https://www.ccarprice.com/products/Chevrolet_Suburban_LS_4WD_2023.jpg,5.3L V8 Gas  3.0L Turbo Diesel (+$995),SUV,Petrol,Automatic,355.0,5.3,383.0,10.0,all,15.0,19.0
493,493,Chevrolet,Express Passenger Van 2500 LT 2023,42300.0,https://www.ccarprice.com/products/Chevrolet_Express_Passenger_Van_2500_LT_2023.jpg,4.3L V6 Gas,Van,Petrol,Automatic,276.0,4.3,298.0,6.0,rear,12.0,16.0
494,494,Chevrolet,Tahoe High Country 4WD 2023,76100.0,https://www.ccarprice.com/products/Chevrolet_Tahoe_High_Country_4WD_2023.jpg,6.2L V8 Gas,SUV,Petrol,Automatic,420.0,6.2,460.0,8.0,all,14.0,19.0
495,495,Chevrolet,Suburban Premier 4WD 2023,72000.0,https://www.ccarprice.com/products/Chevrolet_Suburban_Premier_4WD_2023.jpg,"5.3L V8 Gas  3.0L Turbo Diesel (+$995)  6.2L Turbo V8 (+$2,495)",SUV,Petrol,Automatic,355.0,5.3,383.0,8.0,all,15.0,19.0
498,498,Chevrolet,Express Passenger Van 2500 LS 2023,42300.0,https://www.ccarprice.com/products/Chevrolet_Express_Passenger_Van_2023.jpg,"4.3L V6 Gas 2.8L Turbo Inline-4 Diesel (+$3,995) 6.6L V8 Gas (+$1,695)",Van,Petrol,Automatic,276.0,4.3,298.0,6.0,rear,12.0,16.0
